224,75
229,73
226,74
229,73
226,74
229,73
228,74
224,75
229,73
229,73
226,74
224,75
229,73
224,75
229,73
224,75
224,75
228,74
223,75
227,74
229,73
229,73
230,73
224,75
229,73
229,73
227,74
229,73
224,75
226,74
229,73
222,76
228,74
225,75
228,74
224,75
226,74
224,75
224,75
223,75
224,75
224,75
228,74
223,75
228,74
223,75
228,74
223,75
224,75
228,74
229,73
228,74
224,75
222,76
227,74
227,74
228,74
222,76
225,75
227,74
227,74
222,76
227,74
224,75
227,74
221,76
227,74
221,76
227,74
227,74
227,74
227,74
224,75
223,75
226,74
222,76
227,74
224,75
222,76
226,74
221,76
226,74
223,75
226,74
225,75
224,75
224,75
221,76
225,75
221,76
219,77
219,77
221,76
219,77
219,77
225,75
225,75
225,75
221,76
222,76
222,76
230,73
220,76
220,76
220,76
224,75
225,75
224,75
224,75
218,77
220,76
224,75
218,77
221,76
218,77
219,77
221,76
225,75
223,75
223,75
223,75
222,76
222,76
218,77
218,77
219,77
223,75
224,75
221,76
224,75
219,77
219,77
219,77
217,77
219,77
223,75
222,76
218,77
218,77
222,76
223,75
223,75
221,76
218,77
217,77
222,76
217,77
222,76
218,77
221,76
217,77
216,78
221,76
220,76
219,77
223,75
218,77
218,77
217,77
222,76
218,77
218,77
222,76
219,77
216,78
217,77
217,77
217,77
218,77
220,76
220,76
216,78
218,77
220,76
216,78
220,76
218,77
217,77
221,76
218,77
215,78
221,76
220,76
221,76
221,76
220,76
215,78
221,76
216,78
220,76
216,78
216,78
220,76
217,77
220,76
220,76
216,78
220,76
219,77
216,78
220,76
216,78
219,77
216,78
214,78
217,77
219,77
220,76
220,76
219,77
216,78
215,78
214,78
214,78
219,77
214,78
214,78
215,78
220,76
215,78
216,78
215,78
219,77
219,77
215,78
218,77
219,77
214,78
215,78
219,77
218,77
218,77
218,77
218,77
213,79
218,77
214,78
219,77
214,78
214,78
213,79
215,78
216,78
219,77
215,78
215,78
214,78
219,77
219,77
217,77
214,78
217,77
219,77
213,79
214,78
219,77
220,76
215,78
214,78
214,78
213,79
217,77
215,78
215,78
217,77
213,79
217,77
214,78
217,77
213,79
214,78
218,77
212,79
218,77
215,78
218,77
219,77
215,78
218,77
220,76
218,77
214,78
218,77
214,78
215,78
218,77
218,77
213,79
215,78
213,79
218,77
217,77
214,78
212,79
217,77
214,78
217,77
214,78
218,77
216,78
213,79
213,79
213,79
213,79
214,78
217,77
214,78
217,77
212,79
215,78
217,77
217,77
216,78
216,78
217,77
216,78
216,78
212,79
217,77
215,78
216,78
211,79
216,78
211,79
216,78
215,78
212,79
211,79
213,79
211,79
212,79
217,77
210,80
216,78
212,79
211,79
217,77
217,77
214,78
216,78
216,78
216,78
212,79
211,79
212,79
215,78
216,78
212,79
210,80
213,79
216,78
213,79
216,78
217,77
217,77
212,79
216,78
216,78
213,79
215,78
214,78
213,79
216,78
218,77
215,78
218,77
214,78
218,77
218,77
218,77
215,78
217,77
214,78
218,77
218,77
218,77
218,77
219,77
214,78
212,79
219,77
218,77
215,78
218,77
213,79
218,77
218,77
215,78
216,78
216,78
220,76
215,78
217,77
220,76
215,78
219,77
215,78
215,78
214,78
220,76
215,78
220,76
220,76
218,77
220,76
221,76
216,78
217,77
221,76
218,77
221,76
221,76
218,77
222,76
218,77
219,77
224,75
218,77
220,76
224,75
224,75
224,75
222,76
224,75
221,76
220,76
220,76
224,75
224,75
220,76
224,75
221,76
225,75
225,75
222,76
221,76
225,75
225,75
221,76
220,76
225,75
222,76
222,76
220,76
224,75
224,75
226,74
222,76
226,74
227,74
224,75
223,75
226,74
226,74
226,74
226,74
222,76
224,75
226,74
221,76
224,75
224,75
223,75
227,74
225,75
227,74
224,75
228,74
227,74
228,74
224,75
227,74
228,74
228,74
228,74
222,76
224,75
228,74
228,74
228,74
226,74
225,75
222,76
228,74
228,74
226,74
228,74
226,74
228,74
228,74
228,74
226,74
225,75
226,74
224,75
229,73
229,73
224,75
229,73
229,73
229,73
226,74
230,73
225,75
224,75
224,75
229,73
225,75
229,73
229,73
224,75
226,74
229,73
230,73
230,73
230,73
224,75
226,74
230,73
230,73
224,75
225,75
230,73
227,74
225,75
230,73
226,74
231,73
227,74
225,75
231,73
225,75
230,73
227,74
224,75
230,73
230,73
230,73
226,74
224,75
229,73
224,75
224,75
229,73
229,73
224,75
225,75
229,73
230,73
230,73
230,73
225,75
226,74
225,75
224,75
230,73
230,73
230,73
229,73
224,75
229,73
225,75
226,74
229,73
225,75
231,73
230,73
230,73
230,73
228,74
225,75
225,75
224,75
226,74
225,75
226,74
230,73
230,73
224,75
224,75
231,73
230,73
230,73
224,75
226,74
227,74
230,73
230,73
225,75
226,74
229,73
230,73
230,73
227,74
227,74
226,74
230,73
226,74
230,73
226,74
227,74
227,74
224,75
230,73
229,73
230,73
226,74
230,73
225,75
230,73
227,74
227,74
230,73
227,74
227,74
230,73
230,73
230,73
230,73
229,73
230,73
227,74
230,73
231,73
225,75
225,75
231,73
225,75
231,73
231,73
230,73
241,69
239,70
241,69
247,67
244,68
241,69
248,67
243,69
247,67
246,68
248,67
248,67
245,68
244,68
251,66
244,68
247,67
246,68
250,66
246,68
246,68
245,68
245,68
251,66
251,66
247,67
251,66
251,66
247,67
245,68
248,67
246,68
252,66
247,67
252,66
246,68
248,67
248,67
246,68
251,66
251,66
251,66
251,66
251,66
246,68
251,66
251,66
251,66
251,66
252,66
251,66
251,66
248,67
252,66
247,67
246,68
247,67
252,66
246,68
252,66
252,66
247,67
252,66
252,66
248,67
246,68
251,66
251,66
249,67
252,66
252,66
253,65
250,66
256,64
256,64
256,64
256,64
254,65
256,64
252,66
252,66
250,66
256,64
256,64
256,64
256,64
256,64
256,64
252,66
250,66
252,66
256,64
251,66
257,64
257,64
257,64
256,64
256,64
252,66
256,64
250,66
252,66
250,66
249,67
256,64
251,66
248,67
256,64
249,67
254,65
251,66
256,64
